split,batch_idx,shard_file,n,feature_dim,elapsed_batch_sec
train,1663,train_features_001663.pt,8,1024,0.09253406524658203
train,1664,train_features_001664.pt,8,1024,0.09019351005554199
train,1665,train_features_001665.pt,8,1024,0.11501693725585938
train,1666,train_features_001666.pt,8,1024,0.11364412307739258
train,1667,train_features_001667.pt,8,1024,0.09284472465515137
train,1668,train_features_001668.pt,8,1024,0.09042787551879883
train,1669,train_features_001669.pt,8,1024,0.11288237571716309
train,1670,train_features_001670.pt,8,1024,0.09024238586425781
train,1671,train_features_001671.pt,8,1024,0.11919188499450684
train,1672,train_features_001672.pt,8,1024,0.10725998878479004
train,1673,train_features_001673.pt,8,1024,0.09298992156982422
train,1674,train_features_001674.pt,8,1024,0.09024548530578613
train,1675,train_features_001675.pt,8,1024,0.09346961975097656
train,1676,train_features_001676.pt,8,1024,0.09072637557983398
train,1677,train_features_001677.pt,8,1024,0.09066128730773926
train,1678,train_features_001678.pt,8,1024,0.14525866508483887
train,1679,train_features_001679.pt,8,1024,0.0933690071105957
train,1680,train_features_001680.pt,8,1024,0.09132194519042969
train,1681,train_features_001681.pt,8,1024,0.09282279014587402
train,1682,train_features_001682.pt,8,1024,0.10448646545410156
train,1683,train_features_001683.pt,8,1024,0.10022473335266113
train,1684,train_features_001684.pt,8,1024,0.13590216636657715
train,1685,train_features_001685.pt,8,1024,0.09476971626281738
train,1686,train_features_001686.pt,8,1024,0.13875651359558105
train,1687,train_features_001687.pt,8,1024,0.11015772819519043
train,1688,train_features_001688.pt,8,1024,0.09068536758422852
train,1689,train_features_001689.pt,8,1024,0.09252023696899414
train,1690,train_features_001690.pt,8,1024,0.09195923805236816
train,1691,train_features_001691.pt,8,1024,0.09431338310241699
train,1692,train_features_001692.pt,8,1024,0.09034562110900879
train,1693,train_features_001693.pt,8,1024,0.08805012702941895
train,1694,train_features_001694.pt,8,1024,0.11074638366699219
train,1695,train_features_001695.pt,8,1024,0.09248471260070801
train,1696,train_features_001696.pt,8,1024,0.09022688865661621
train,1697,train_features_001697.pt,8,1024,0.09626531600952148
train,1698,train_features_001698.pt,8,1024,0.10528707504272461
train,1699,train_features_001699.pt,8,1024,0.12576913833618164
train,1700,train_features_001700.pt,8,1024,0.09038972854614258
train,1701,train_features_001701.pt,8,1024,0.10950517654418945
train,1702,train_features_001702.pt,8,1024,0.09273767471313477
train,1703,train_features_001703.pt,8,1024,0.09291934967041016
train,1704,train_features_001704.pt,8,1024,0.09339261054992676
train,1705,train_features_001705.pt,8,1024,0.0880591869354248
train,1706,train_features_001706.pt,8,1024,0.13512110710144043
train,1707,train_features_001707.pt,8,1024,0.09233570098876953
train,1708,train_features_001708.pt,8,1024,0.09207653999328613
train,1709,train_features_001709.pt,8,1024,0.09205269813537598
train,1710,train_features_001710.pt,8,1024,0.13747334480285645
train,1711,train_features_001711.pt,8,1024,0.10528826713562012
train,1712,train_features_001712.pt,8,1024,0.09429788589477539
train,1713,train_features_001713.pt,8,1024,0.12998247146606445
train,1714,train_features_001714.pt,8,1024,0.09147000312805176
train,1715,train_features_001715.pt,8,1024,0.08648300170898438
train,1716,train_features_001716.pt,8,1024,0.09010887145996094
train,1717,train_features_001717.pt,8,1024,0.10016989707946777
train,1718,train_features_001718.pt,8,1024,0.09287071228027344
train,1719,train_features_001719.pt,8,1024,0.09227561950683594
train,1720,train_features_001720.pt,8,1024,0.09085655212402344
train,1721,train_features_001721.pt,8,1024,0.09244465827941895
train,1722,train_features_001722.pt,8,1024,0.13936471939086914
train,1723,train_features_001723.pt,8,1024,0.14460539817810059
train,1724,train_features_001724.pt,8,1024,0.0900115966796875
train,1725,train_features_001725.pt,8,1024,0.13947486877441406
train,1726,train_features_001726.pt,8,1024,0.09032940864562988
train,1727,train_features_001727.pt,8,1024,0.09273648262023926
train,1728,train_features_001728.pt,8,1024,0.0901174545288086
train,1729,train_features_001729.pt,8,1024,0.08574104309082031
train,1730,train_features_001730.pt,8,1024,0.09092378616333008
train,1731,train_features_001731.pt,8,1024,0.15707683563232422
train,1732,train_features_001732.pt,8,1024,0.09088301658630371
train,1733,train_features_001733.pt,8,1024,0.12158465385437012
train,1734,train_features_001734.pt,8,1024,0.09054970741271973
train,1735,train_features_001735.pt,8,1024,0.09295415878295898
train,1736,train_features_001736.pt,8,1024,0.0900428295135498
train,1737,train_features_001737.pt,8,1024,0.10060310363769531
train,1738,train_features_001738.pt,8,1024,0.09243607521057129
train,1739,train_features_001739.pt,8,1024,0.15811610221862793
train,1740,train_features_001740.pt,8,1024,0.09633421897888184
train,1741,train_features_001741.pt,8,1024,0.13631868362426758
train,1742,train_features_001742.pt,8,1024,0.09025740623474121
train,1743,train_features_001743.pt,8,1024,0.09390521049499512
train,1744,train_features_001744.pt,8,1024,0.11057090759277344
train,1745,train_features_001745.pt,8,1024,0.09422707557678223
train,1746,train_features_001746.pt,8,1024,0.1230168342590332
train,1747,train_features_001747.pt,8,1024,0.10818290710449219
train,1748,train_features_001748.pt,8,1024,0.0903923511505127
train,1749,train_features_001749.pt,8,1024,0.0949714183807373
train,1750,train_features_001750.pt,8,1024,0.12256097793579102
train,1751,train_features_001751.pt,8,1024,0.11676216125488281
train,1752,train_features_001752.pt,8,1024,0.09025740623474121
train,1753,train_features_001753.pt,8,1024,0.09327554702758789
train,1754,train_features_001754.pt,8,1024,0.11613273620605469
train,1755,train_features_001755.pt,8,1024,0.0934607982635498
train,1756,train_features_001756.pt,8,1024,0.09711027145385742
train,1757,train_features_001757.pt,8,1024,0.11007380485534668
train,1758,train_features_001758.pt,8,1024,0.09263277053833008
train,1759,train_features_001759.pt,8,1024,0.09351396560668945
train,1760,train_features_001760.pt,8,1024,0.0949862003326416
train,1761,train_features_001761.pt,8,1024,0.128218412399292
train,1762,train_features_001762.pt,8,1024,0.09029316902160645
train,1763,train_features_001763.pt,8,1024,0.09338188171386719
train,1764,train_features_001764.pt,8,1024,0.09012341499328613
train,1765,train_features_001765.pt,8,1024,0.0953054428100586
train,1766,train_features_001766.pt,8,1024,0.09054803848266602
train,1767,train_features_001767.pt,8,1024,0.12934637069702148
train,1768,train_features_001768.pt,8,1024,0.0902395248413086
train,1769,train_features_001769.pt,8,1024,0.13756871223449707
train,1770,train_features_001770.pt,8,1024,0.10007619857788086
train,1771,train_features_001771.pt,8,1024,0.09799814224243164
train,1772,train_features_001772.pt,8,1024,0.09337592124938965
train,1773,train_features_001773.pt,8,1024,0.09425044059753418
train,1774,train_features_001774.pt,8,1024,0.09034276008605957
train,1775,train_features_001775.pt,8,1024,0.08629679679870605
train,1776,train_features_001776.pt,8,1024,0.12907814979553223
train,1777,train_features_001777.pt,8,1024,0.0932779312133789
train,1778,train_features_001778.pt,8,1024,0.11504817008972168
train,1779,train_features_001779.pt,8,1024,0.09326601028442383
train,1780,train_features_001780.pt,8,1024,0.08984971046447754
train,1781,train_features_001781.pt,8,1024,0.11006784439086914
train,1782,train_features_001782.pt,8,1024,0.12014031410217285
train,1783,train_features_001783.pt,8,1024,0.09857010841369629
train,1784,train_features_001784.pt,8,1024,0.09080862998962402
train,1785,train_features_001785.pt,8,1024,0.149428129196167
train,1786,train_features_001786.pt,8,1024,0.11107516288757324
train,1787,train_features_001787.pt,8,1024,0.08908629417419434
train,1788,train_features_001788.pt,8,1024,0.1365811824798584
train,1789,train_features_001789.pt,8,1024,0.08743429183959961
train,1790,train_features_001790.pt,8,1024,0.08916997909545898
train,1791,train_features_001791.pt,8,1024,0.11130642890930176
train,1792,train_features_001792.pt,8,1024,0.11815381050109863
train,1793,train_features_001793.pt,8,1024,0.08634805679321289
train,1794,train_features_001794.pt,8,1024,0.10039377212524414
train,1795,train_features_001795.pt,8,1024,0.08785247802734375
train,1796,train_features_001796.pt,8,1024,0.0890960693359375
train,1797,train_features_001797.pt,8,1024,0.08612203598022461
train,1798,train_features_001798.pt,8,1024,0.09033751487731934
train,1799,train_features_001799.pt,8,1024,0.08640336990356445
train,1800,train_features_001800.pt,8,1024,0.09657621383666992
train,1801,train_features_001801.pt,8,1024,0.08846592903137207
train,1802,train_features_001802.pt,8,1024,0.12135744094848633
train,1803,train_features_001803.pt,8,1024,0.08542990684509277
train,1804,train_features_001804.pt,8,1024,0.11048078536987305
train,1805,train_features_001805.pt,8,1024,0.12469172477722168
train,1806,train_features_001806.pt,8,1024,0.1318202018737793
train,1807,train_features_001807.pt,8,1024,0.08598852157592773
train,1808,train_features_001808.pt,8,1024,0.14272761344909668
train,1809,train_features_001809.pt,8,1024,0.13115572929382324
train,1810,train_features_001810.pt,8,1024,0.0905454158782959
train,1811,train_features_001811.pt,8,1024,0.09206938743591309
train,1812,train_features_001812.pt,8,1024,0.11516571044921875
train,1813,train_features_001813.pt,8,1024,0.0889744758605957
train,1814,train_features_001814.pt,8,1024,0.09432005882263184
train,1815,train_features_001815.pt,8,1024,0.08583807945251465
train,1816,train_features_001816.pt,8,1024,0.09145784378051758
train,1817,train_features_001817.pt,8,1024,0.12186813354492188
train,1818,train_features_001818.pt,8,1024,0.08858776092529297
train,1819,train_features_001819.pt,8,1024,0.08565163612365723
train,1820,train_features_001820.pt,8,1024,0.08838915824890137
train,1821,train_features_001821.pt,8,1024,0.08644437789916992
train,1822,train_features_001822.pt,8,1024,0.08992242813110352
train,1823,train_features_001823.pt,8,1024,0.09048128128051758
train,1824,train_features_001824.pt,8,1024,0.08907914161682129
train,1825,train_features_001825.pt,8,1024,0.08510422706604004
train,1826,train_features_001826.pt,8,1024,0.08887028694152832
train,1827,train_features_001827.pt,8,1024,0.11273860931396484
train,1828,train_features_001828.pt,8,1024,0.12506890296936035
train,1829,train_features_001829.pt,8,1024,0.1281449794769287
train,1830,train_features_001830.pt,8,1024,0.08912348747253418
train,1831,train_features_001831.pt,8,1024,0.08553361892700195
train,1832,train_features_001832.pt,8,1024,0.09306454658508301
train,1833,train_features_001833.pt,8,1024,0.0861821174621582
train,1834,train_features_001834.pt,8,1024,0.09141039848327637
train,1835,train_features_001835.pt,8,1024,0.09680414199829102
train,1836,train_features_001836.pt,8,1024,0.09041690826416016
train,1837,train_features_001837.pt,8,1024,0.12305068969726562
train,1838,train_features_001838.pt,8,1024,0.09546470642089844
train,1839,train_features_001839.pt,8,1024,0.08500123023986816
train,1840,train_features_001840.pt,8,1024,0.14265894889831543
train,1841,train_features_001841.pt,8,1024,0.08542728424072266
train,1842,train_features_001842.pt,8,1024,0.13505816459655762
train,1843,train_features_001843.pt,8,1024,0.08614706993103027
train,1844,train_features_001844.pt,8,1024,0.12546610832214355
train,1845,train_features_001845.pt,8,1024,0.08506941795349121
train,1846,train_features_001846.pt,8,1024,0.11433815956115723
train,1847,train_features_001847.pt,8,1024,0.11317873001098633
train,1848,train_features_001848.pt,8,1024,0.09954643249511719
train,1849,train_features_001849.pt,8,1024,0.08550310134887695
train,1850,train_features_001850.pt,8,1024,0.08900761604309082
train,1851,train_features_001851.pt,8,1024,0.11218905448913574
train,1852,train_features_001852.pt,8,1024,0.08901691436767578
train,1853,train_features_001853.pt,8,1024,0.08616828918457031
train,1854,train_features_001854.pt,8,1024,0.08897042274475098
train,1855,train_features_001855.pt,8,1024,0.09367513656616211
train,1856,train_features_001856.pt,8,1024,0.08908867835998535
train,1857,train_features_001857.pt,8,1024,0.08775520324707031
train,1858,train_features_001858.pt,8,1024,0.08852314949035645
train,1859,train_features_001859.pt,8,1024,0.12545204162597656
train,1860,train_features_001860.pt,8,1024,0.08854365348815918
train,1861,train_features_001861.pt,8,1024,0.08524751663208008
train,1862,train_features_001862.pt,8,1024,0.08880805969238281
train,1863,train_features_001863.pt,8,1024,0.08512520790100098
train,1864,train_features_001864.pt,8,1024,0.08977317810058594
train,1865,train_features_001865.pt,8,1024,0.08524918556213379
train,1866,train_features_001866.pt,8,1024,0.11492443084716797
train,1867,train_features_001867.pt,8,1024,0.08519196510314941
train,1868,train_features_001868.pt,8,1024,0.09809350967407227
train,1869,train_features_001869.pt,8,1024,0.0856170654296875
train,1870,train_features_001870.pt,8,1024,0.08905792236328125
train,1871,train_features_001871.pt,8,1024,0.13350677490234375
train,1872,train_features_001872.pt,8,1024,0.09055256843566895
train,1873,train_features_001873.pt,8,1024,0.12378764152526855
train,1874,train_features_001874.pt,8,1024,0.09059596061706543
train,1875,train_features_001875.pt,8,1024,0.09808540344238281
train,1876,train_features_001876.pt,8,1024,0.1355760097503662
train,1877,train_features_001877.pt,8,1024,0.09316015243530273
train,1878,train_features_001878.pt,8,1024,0.0905001163482666
train,1879,train_features_001879.pt,8,1024,0.1489543914794922
train,1880,train_features_001880.pt,8,1024,0.1138460636138916
train,1881,train_features_001881.pt,8,1024,0.08575963973999023
train,1882,train_features_001882.pt,8,1024,0.08860015869140625
train,1883,train_features_001883.pt,8,1024,0.08599233627319336
train,1884,train_features_001884.pt,8,1024,0.08855652809143066
train,1885,train_features_001885.pt,8,1024,0.1368727684020996
train,1886,train_features_001886.pt,8,1024,0.08829426765441895
train,1887,train_features_001887.pt,8,1024,0.0860438346862793
train,1888,train_features_001888.pt,8,1024,0.08990764617919922
train,1889,train_features_001889.pt,8,1024,0.08696532249450684
train,1890,train_features_001890.pt,8,1024,0.08947491645812988
train,1891,train_features_001891.pt,8,1024,0.08562827110290527
train,1892,train_features_001892.pt,8,1024,0.09770393371582031
train,1893,train_features_001893.pt,8,1024,0.08620476722717285
train,1894,train_features_001894.pt,8,1024,0.08920407295227051
train,1895,train_features_001895.pt,8,1024,0.08725929260253906
train,1896,train_features_001896.pt,8,1024,0.09116458892822266
train,1897,train_features_001897.pt,8,1024,0.09390592575073242
train,1898,train_features_001898.pt,8,1024,0.12770962715148926
train,1899,train_features_001899.pt,8,1024,0.08804631233215332
train,1900,train_features_001900.pt,8,1024,0.11605405807495117
train,1901,train_features_001901.pt,8,1024,0.08590292930603027
train,1902,train_features_001902.pt,8,1024,0.1332392692565918
train,1903,train_features_001903.pt,8,1024,0.12142705917358398
train,1904,train_features_001904.pt,8,1024,0.09096193313598633
train,1905,train_features_001905.pt,8,1024,0.08569526672363281
train,1906,train_features_001906.pt,8,1024,0.10479617118835449
train,1907,train_features_001907.pt,8,1024,0.11989665031433105
train,1908,train_features_001908.pt,8,1024,0.08836698532104492
train,1909,train_features_001909.pt,8,1024,0.12267899513244629
train,1910,train_features_001910.pt,8,1024,0.09090757369995117
train,1911,train_features_001911.pt,8,1024,0.12434887886047363
train,1912,train_features_001912.pt,8,1024,0.15190529823303223
train,1913,train_features_001913.pt,8,1024,0.1276707649230957
train,1914,train_features_001914.pt,8,1024,0.11989212036132812
train,1915,train_features_001915.pt,8,1024,0.08553743362426758
train,1916,train_features_001916.pt,8,1024,0.08877778053283691
train,1917,train_features_001917.pt,8,1024,0.13454580307006836
train,1918,train_features_001918.pt,8,1024,0.09195756912231445
train,1919,train_features_001919.pt,8,1024,0.11666274070739746
train,1920,train_features_001920.pt,8,1024,0.1079103946685791
train,1921,train_features_001921.pt,8,1024,0.12401700019836426
train,1922,train_features_001922.pt,8,1024,0.10135102272033691
train,1923,train_features_001923.pt,8,1024,0.0916588306427002
train,1924,train_features_001924.pt,8,1024,0.09019613265991211
train,1925,train_features_001925.pt,8,1024,0.08627080917358398
train,1926,train_features_001926.pt,8,1024,0.10530471801757812
train,1927,train_features_001927.pt,8,1024,0.08519840240478516
train,1928,train_features_001928.pt,8,1024,0.09361100196838379
train,1929,train_features_001929.pt,8,1024,0.11929774284362793
train,1930,train_features_001930.pt,8,1024,0.0885319709777832
train,1931,train_features_001931.pt,8,1024,0.08693337440490723
train,1932,train_features_001932.pt,8,1024,0.09031558036804199
train,1933,train_features_001933.pt,8,1024,0.10111331939697266
train,1934,train_features_001934.pt,8,1024,0.11554431915283203
train,1935,train_features_001935.pt,8,1024,0.09597659111022949
train,1936,train_features_001936.pt,8,1024,0.14849853515625
train,1937,train_features_001937.pt,8,1024,0.08899593353271484
train,1938,train_features_001938.pt,8,1024,0.08926725387573242
train,1939,train_features_001939.pt,8,1024,0.08829259872436523
train,1940,train_features_001940.pt,8,1024,0.09288334846496582
train,1941,train_features_001941.pt,8,1024,0.1297750473022461
train,1942,train_features_001942.pt,8,1024,0.09151887893676758
train,1943,train_features_001943.pt,8,1024,0.11388659477233887
train,1944,train_features_001944.pt,8,1024,0.10616183280944824
train,1945,train_features_001945.pt,8,1024,0.10570406913757324
train,1946,train_features_001946.pt,8,1024,0.09074926376342773
train,1947,train_features_001947.pt,8,1024,0.09285831451416016
train,1948,train_features_001948.pt,8,1024,0.14325499534606934
train,1949,train_features_001949.pt,8,1024,0.09250760078430176
train,1950,train_features_001950.pt,8,1024,0.13659000396728516
train,1951,train_features_001951.pt,8,1024,0.08747482299804688
train,1952,train_features_001952.pt,8,1024,0.1365976333618164
train,1953,train_features_001953.pt,8,1024,0.08558011054992676
train,1954,train_features_001954.pt,8,1024,0.08968758583068848
train,1955,train_features_001955.pt,8,1024,0.0894460678100586
train,1956,train_features_001956.pt,8,1024,0.12399864196777344
train,1957,train_features_001957.pt,8,1024,0.0853738784790039
train,1958,train_features_001958.pt,8,1024,0.0903475284576416
train,1959,train_features_001959.pt,8,1024,0.111358642578125
train,1960,train_features_001960.pt,8,1024,0.08887958526611328
train,1961,train_features_001961.pt,8,1024,0.0855257511138916
train,1962,train_features_001962.pt,8,1024,0.12718796730041504
train,1963,train_features_001963.pt,8,1024,0.10514259338378906
train,1964,train_features_001964.pt,8,1024,0.08900189399719238
train,1965,train_features_001965.pt,8,1024,0.12284421920776367
train,1966,train_features_001966.pt,8,1024,0.09432411193847656
train,1967,train_features_001967.pt,8,1024,0.0856480598449707
train,1968,train_features_001968.pt,8,1024,0.12963175773620605
train,1969,train_features_001969.pt,8,1024,0.10370898246765137
train,1970,train_features_001970.pt,8,1024,0.08871912956237793
train,1971,train_features_001971.pt,8,1024,0.08551764488220215
train,1972,train_features_001972.pt,8,1024,0.08888792991638184
train,1973,train_features_001973.pt,8,1024,0.08603978157043457
train,1974,train_features_001974.pt,8,1024,0.1173849105834961
train,1975,train_features_001975.pt,8,1024,0.09215807914733887
train,1976,train_features_001976.pt,8,1024,0.1261579990386963
train,1977,train_features_001977.pt,8,1024,0.0851602554321289
train,1978,train_features_001978.pt,8,1024,0.10642004013061523
train,1979,train_features_001979.pt,8,1024,0.09904098510742188
train,1980,train_features_001980.pt,8,1024,0.08900594711303711
train,1981,train_features_001981.pt,8,1024,0.08492136001586914
train,1982,train_features_001982.pt,8,1024,0.08987069129943848
train,1983,train_features_001983.pt,8,1024,0.08554220199584961
train,1984,train_features_001984.pt,8,1024,0.09388113021850586
train,1985,train_features_001985.pt,8,1024,0.09359383583068848
train,1986,train_features_001986.pt,8,1024,0.09011697769165039
train,1987,train_features_001987.pt,8,1024,0.08607888221740723
train,1988,train_features_001988.pt,8,1024,0.08856487274169922
train,1989,train_features_001989.pt,8,1024,0.08621597290039062
train,1990,train_features_001990.pt,8,1024,0.09182024002075195
train,1991,train_features_001991.pt,8,1024,0.0854794979095459
train,1992,train_features_001992.pt,8,1024,0.08843326568603516
train,1993,train_features_001993.pt,8,1024,0.0903017520904541
train,1994,train_features_001994.pt,8,1024,0.12740707397460938
train,1995,train_features_001995.pt,8,1024,0.08589363098144531
train,1996,train_features_001996.pt,8,1024,0.08853888511657715
train,1997,train_features_001997.pt,8,1024,0.08539819717407227
train,1998,train_features_001998.pt,8,1024,0.09491133689880371
train,1999,train_features_001999.pt,8,1024,0.08588743209838867
train,2000,train_features_002000.pt,8,1024,0.08886504173278809
train,2001,train_features_002001.pt,8,1024,0.08552408218383789
train,2002,train_features_002002.pt,8,1024,0.1551206111907959
train,2003,train_features_002003.pt,8,1024,0.08531713485717773
train,2004,train_features_002004.pt,8,1024,0.10503768920898438
train,2005,train_features_002005.pt,8,1024,0.08702230453491211
train,2006,train_features_002006.pt,8,1024,0.08969426155090332
train,2007,train_features_002007.pt,8,1024,0.08841872215270996
train,2008,train_features_002008.pt,8,1024,0.14165043830871582
train,2009,train_features_002009.pt,8,1024,0.12346458435058594
train,2010,train_features_002010.pt,8,1024,0.08879852294921875
train,2011,train_features_002011.pt,8,1024,0.08544588088989258
train,2012,train_features_002012.pt,8,1024,0.09934139251708984
train,2013,train_features_002013.pt,8,1024,0.0858919620513916
train,2014,train_features_002014.pt,8,1024,0.08927702903747559
train,2015,train_features_002015.pt,8,1024,0.08669614791870117
train,2016,train_features_002016.pt,8,1024,0.08895277976989746
train,2017,train_features_002017.pt,8,1024,0.08545207977294922
train,2018,train_features_002018.pt,8,1024,0.12980890274047852
train,2019,train_features_002019.pt,8,1024,0.08558201789855957
train,2020,train_features_002020.pt,8,1024,0.12018394470214844
train,2021,train_features_002021.pt,8,1024,0.12127494812011719
train,2022,train_features_002022.pt,8,1024,0.0986940860748291
train,2023,train_features_002023.pt,8,1024,0.1265091896057129
train,2024,train_features_002024.pt,8,1024,0.09098601341247559
train,2025,train_features_002025.pt,8,1024,0.11829042434692383
train,2026,train_features_002026.pt,8,1024,0.09066534042358398
train,2027,train_features_002027.pt,8,1024,0.11524629592895508
train,2028,train_features_002028.pt,8,1024,0.09348082542419434
train,2029,train_features_002029.pt,8,1024,0.08733558654785156
train,2030,train_features_002030.pt,8,1024,0.14113140106201172
train,2031,train_features_002031.pt,8,1024,0.08546948432922363
train,2032,train_features_002032.pt,8,1024,0.09411001205444336
train,2033,train_features_002033.pt,8,1024,0.08548521995544434
train,2034,train_features_002034.pt,8,1024,0.08925080299377441
train,2035,train_features_002035.pt,8,1024,0.08744144439697266
train,2036,train_features_002036.pt,8,1024,0.08914756774902344
train,2037,train_features_002037.pt,8,1024,0.08542871475219727
train,2038,train_features_002038.pt,8,1024,0.08905935287475586
train,2039,train_features_002039.pt,8,1024,0.09735608100891113
train,2040,train_features_002040.pt,8,1024,0.11859726905822754
train,2041,train_features_002041.pt,8,1024,0.08510780334472656
train,2042,train_features_002042.pt,8,1024,0.09906435012817383
train,2043,train_features_002043.pt,8,1024,0.09358716011047363
train,2044,train_features_002044.pt,8,1024,0.1170659065246582
train,2045,train_features_002045.pt,8,1024,0.10693669319152832
train,2046,train_features_002046.pt,8,1024,0.08898472785949707
train,2047,train_features_002047.pt,8,1024,0.09247326850891113
train,2048,train_features_002048.pt,8,1024,0.10613250732421875
train,2049,train_features_002049.pt,8,1024,0.15164780616760254
train,2050,train_features_002050.pt,8,1024,0.12846612930297852
train,2051,train_features_002051.pt,8,1024,0.09243607521057129
train,2052,train_features_002052.pt,8,1024,0.09070658683776855
train,2053,train_features_002053.pt,8,1024,0.08516430854797363
train,2054,train_features_002054.pt,8,1024,0.08994245529174805
train,2055,train_features_002055.pt,8,1024,0.11715126037597656
train,2056,train_features_002056.pt,8,1024,0.1411147117614746
train,2057,train_features_002057.pt,8,1024,0.09323668479919434
train,2058,train_features_002058.pt,8,1024,0.08901023864746094
train,2059,train_features_002059.pt,8,1024,0.11424708366394043
train,2060,train_features_002060.pt,8,1024,0.08887219429016113
train,2061,train_features_002061.pt,8,1024,0.08650493621826172
train,2062,train_features_002062.pt,8,1024,0.08937287330627441
train,2063,train_features_002063.pt,8,1024,0.08584809303283691
train,2064,train_features_002064.pt,8,1024,0.08948302268981934
train,2065,train_features_002065.pt,8,1024,0.12973666191101074
train,2066,train_features_002066.pt,8,1024,0.09027242660522461
train,2067,train_features_002067.pt,8,1024,0.09764671325683594
train,2068,train_features_002068.pt,8,1024,0.08908915519714355
train,2069,train_features_002069.pt,8,1024,0.08564162254333496
train,2070,train_features_002070.pt,8,1024,0.08955717086791992
train,2071,train_features_002071.pt,8,1024,0.08535170555114746
train,2072,train_features_002072.pt,8,1024,0.1119394302368164
train,2073,train_features_002073.pt,8,1024,0.09557485580444336
train,2074,train_features_002074.pt,8,1024,0.12515950202941895
train,2075,train_features_002075.pt,8,1024,0.08707213401794434
train,2076,train_features_002076.pt,8,1024,0.09031105041503906
train,2077,train_features_002077.pt,8,1024,0.08606100082397461
train,2078,train_features_002078.pt,8,1024,0.10203433036804199
train,2079,train_features_002079.pt,8,1024,0.11530256271362305
train,2080,train_features_002080.pt,8,1024,0.12170147895812988
train,2081,train_features_002081.pt,8,1024,0.08542227745056152
train,2082,train_features_002082.pt,8,1024,0.14057397842407227
train,2083,train_features_002083.pt,8,1024,0.08517050743103027
train,2084,train_features_002084.pt,8,1024,0.08930134773254395
train,2085,train_features_002085.pt,8,1024,0.09387564659118652
train,2086,train_features_002086.pt,8,1024,0.09363389015197754
train,2087,train_features_002087.pt,8,1024,0.08695578575134277
train,2088,train_features_002088.pt,8,1024,0.15212082862854004
train,2089,train_features_002089.pt,8,1024,0.12361669540405273
train,2090,train_features_002090.pt,8,1024,0.11399126052856445
train,2091,train_features_002091.pt,8,1024,0.13642120361328125
train,2092,train_features_002092.pt,8,1024,0.08877229690551758
train,2093,train_features_002093.pt,8,1024,0.08742141723632812
train,2094,train_features_002094.pt,8,1024,0.1364438533782959
train,2095,train_features_002095.pt,8,1024,0.11420345306396484
train,2096,train_features_002096.pt,8,1024,0.09056782722473145
train,2097,train_features_002097.pt,8,1024,0.13377857208251953
train,2098,train_features_002098.pt,8,1024,0.11061668395996094
train,2099,train_features_002099.pt,8,1024,0.08682727813720703
train,2100,train_features_002100.pt,8,1024,0.1173853874206543
train,2101,train_features_002101.pt,8,1024,0.08559823036193848
train,2102,train_features_002102.pt,8,1024,0.08859848976135254
train,2103,train_features_002103.pt,8,1024,0.0852208137512207
train,2104,train_features_002104.pt,8,1024,0.15659523010253906
train,2105,train_features_002105.pt,8,1024,0.09952831268310547
train,2106,train_features_002106.pt,8,1024,0.0885012149810791
train,2107,train_features_002107.pt,8,1024,0.09691596031188965
train,2108,train_features_002108.pt,8,1024,0.13199639320373535
train,2109,train_features_002109.pt,8,1024,0.11585497856140137
train,2110,train_features_002110.pt,8,1024,0.10001540184020996
train,2111,train_features_002111.pt,8,1024,0.11363816261291504
train,2112,train_features_002112.pt,8,1024,0.0899040699005127
train,2113,train_features_002113.pt,8,1024,0.08495163917541504
train,2114,train_features_002114.pt,8,1024,0.08875751495361328
train,2115,train_features_002115.pt,8,1024,0.08740997314453125
train,2116,train_features_002116.pt,8,1024,0.10428166389465332
train,2117,train_features_002117.pt,8,1024,0.0880897045135498
train,2118,train_features_002118.pt,8,1024,0.08895158767700195
train,2119,train_features_002119.pt,8,1024,0.0856013298034668
train,2120,train_features_002120.pt,8,1024,0.08843517303466797
train,2121,train_features_002121.pt,8,1024,0.08502340316772461
train,2122,train_features_002122.pt,8,1024,0.08990693092346191
train,2123,train_features_002123.pt,8,1024,0.08667969703674316
train,2124,train_features_002124.pt,8,1024,0.08837127685546875
train,2125,train_features_002125.pt,8,1024,0.1152951717376709
train,2126,train_features_002126.pt,8,1024,0.08848404884338379
train,2127,train_features_002127.pt,8,1024,0.0857079029083252
train,2128,train_features_002128.pt,8,1024,0.09025073051452637
train,2129,train_features_002129.pt,8,1024,0.13455557823181152
train,2130,train_features_002130.pt,8,1024,0.09081888198852539
train,2131,train_features_002131.pt,8,1024,0.1008765697479248
train,2132,train_features_002132.pt,8,1024,0.12205958366394043
train,2133,train_features_002133.pt,8,1024,0.11997056007385254
train,2134,train_features_002134.pt,8,1024,0.11639809608459473
train,2135,train_features_002135.pt,8,1024,0.09165000915527344
train,2136,train_features_002136.pt,8,1024,0.08887791633605957
train,2137,train_features_002137.pt,8,1024,0.1550140380859375
train,2138,train_features_002138.pt,8,1024,0.09008407592773438
train,2139,train_features_002139.pt,8,1024,0.08657240867614746
train,2140,train_features_002140.pt,8,1024,0.08924102783203125
train,2141,train_features_002141.pt,8,1024,0.08597803115844727
train,2142,train_features_002142.pt,8,1024,0.14107227325439453
train,2143,train_features_002143.pt,8,1024,0.09876370429992676
