path,relative_path,filename,file_size_bytes,file,original,split,modify_type,audio_model,fake_segments,audio_fake_segments,visual_fake_segments,video_frames,audio_frames,video_model,has_audio_stream,audio_decodable,audio_codec,sample_rate,channels,audio_duration,binary_label,visual_fake,audio_fake,condition,clip_group
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05027/VF7M_P6I8ek/00223/real.mp4,vox_celeb_2/id05027/VF7M_P6I8ek/00223/real.mp4,real.mp4,317201,vox_celeb_2/id05027/VF7M_P6I8ek/00223/real.mp4,VoxCeleb2/dev/mp4/id05027/VF7M_P6I8ek/00223.mp4,val,real,,[],[],[],141,91136,,True,True,pcm_s16le,16000.0,1.0,5.632,0,0,0,real,vox_celeb_2/id05027/VF7M_P6I8ek/00223
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01681/ZoswxIl9uCE/00344/fake_video_fake_audio_p1.mp4,vox_celeb_2/id01681/ZoswxIl9uCE/00344/fake_video_fake_audio_p1.mp4,fake_video_fake_audio_p1.mp4,2456960,vox_celeb_2/id01681/ZoswxIl9uCE/00344/fake_video_fake_audio_p1.mp4,vox_celeb_2/id01681/ZoswxIl9uCE/00344/real.mp4,val,both_modified,vits_word,"[[3.56, 3.78]]","[[3.56, 3.78]]","[[3.56, 3.78]]",180,115018,Talklip,True,True,pcm_s16le,16000.0,1.0,7.168,1,1,1,fake_video_fake_audio,vox_celeb_2/id01681/ZoswxIl9uCE/00344
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01690/hOt_MDtRIqY/00311/real.mp4,vox_celeb_2/id01690/hOt_MDtRIqY/00311/real.mp4,real.mp4,317591,vox_celeb_2/id01690/hOt_MDtRIqY/00311/real.mp4,VoxCeleb2/dev/mp4/id01690/hOt_MDtRIqY/00311.mp4,val,real,,[],[],[],152,97280,,True,True,pcm_s16le,16000.0,1.0,6.08,0,0,0,real,vox_celeb_2/id01690/hOt_MDtRIqY/00311
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08603/xsCY7jGLqXA/00369/real_p1.mp4,vox_celeb_2/id08603/xsCY7jGLqXA/00369/real_p1.mp4,real_p1.mp4,634317,vox_celeb_2/id08603/xsCY7jGLqXA/00369/real_p1.mp4,vox_celeb_2/VoxCeleb2//dev/mp4/id08603/xsCY7jGLqXA/00369.mp4,val,real,,[],[],[],266,171008,,True,True,pcm_s16le,16000.0,1.0,10.624,0,0,0,real,vox_celeb_2/id08603/xsCY7jGLqXA/00369
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00343/xBtPszns4bo/00027/real_video_fake_audio_p1.mp4,vox_celeb_2/id00343/xBtPszns4bo/00027/real_video_fake_audio_p1.mp4,real_video_fake_audio_p1.mp4,565240,vox_celeb_2/id00343/xBtPszns4bo/00027/real_video_fake_audio_p1.mp4,vox_celeb_2/id00343/xBtPszns4bo/00027/real.mp4,val,audio_modified,yourtts,"[[3.78, 4.02]]","[[3.78, 4.02]]",[],133,85568,,True,True,pcm_s16le,16000.0,1.0,5.248,1,0,1,real_video_fake_audio,vox_celeb_2/id00343/xBtPszns4bo/00027
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06953/BdFb6yCSgx4/00053/fake_video_fake_audio_p1.mp4,vox_celeb_2/id06953/BdFb6yCSgx4/00053/fake_video_fake_audio_p1.mp4,fake_video_fake_audio_p1.mp4,362522,vox_celeb_2/id06953/BdFb6yCSgx4/00053/fake_video_fake_audio_p1.mp4,vox_celeb_2/id06953/BdFb6yCSgx4/00053/real.mp4,val,both_modified,yourtts,"[[1.0, 1.12]]","[[1.0, 1.12]]","[[1.0, 1.12]]",131,83328,Talklip,True,True,pcm_s16le,16000.0,1.0,5.12,1,1,1,fake_video_fake_audio,vox_celeb_2/id06953/BdFb6yCSgx4/00053
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/uhRhtFFhNzQ/00019/00019_p1.mp4,lrs3/uhRhtFFhNzQ/00019/00019_p1.mp4,00019_p1.mp4,3903428,lrs3/uhRhtFFhNzQ/00019/00019_p1.mp4,,val,real,,[],[],[],1491,2630656,,True,True,pcm_s16le,16000.0,1.0,59.52,0,0,0,real,lrs3/uhRhtFFhNzQ/00019
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/hcIpbUsIVKw/00008/fake_video_fake_audio_p3.mp4,lrs3/hcIpbUsIVKw/00008/fake_video_fake_audio_p3.mp4,fake_video_fake_audio_p3.mp4,2538354,lrs3/hcIpbUsIVKw/00008/fake_video_fake_audio_p3.mp4,,val,both_modified,yourtts,"[[0.702, 1.48], [3.32, 3.6], [6.66, 7.3], [9.72, 9.85]]","[[0.702, 1.48], [3.32, 3.6], [6.66, 7.3], [9.72, 9.85]]","[[0.702, 1.48], [3.32, 3.6], [6.66, 7.3], [9.72, 9.85]]",971,1714176,Talklip,True,True,pcm_s16le,16000.0,1.0,38.87025,1,1,1,fake_video_fake_audio,lrs3/hcIpbUsIVKw/00008
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08875/ZP1g2Q3m4A8/00047/fake_video_fake_audio.mp4,vox_celeb_2/id08875/ZP1g2Q3m4A8/00047/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,686442,vox_celeb_2/id08875/ZP1g2Q3m4A8/00047/fake_video_fake_audio.mp4,vox_celeb_2/id08875/ZP1g2Q3m4A8/00047/real.mp4,val,both_modified,yourtts,"[[3.1, 3.24], [3.78, 3.94]]","[[3.1, 3.24], [3.78, 3.94]]","[[3.1, 3.24], [3.78, 3.94]]",234,149376,Talklip,True,True,pcm_s16le,16000.0,1.0,9.344,1,1,1,fake_video_fake_audio,vox_celeb_2/id08875/ZP1g2Q3m4A8/00047
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/tSSNoFstCmQ/00002/fake_video_real_audio_p1.mp4,lrs3/tSSNoFstCmQ/00002/fake_video_real_audio_p1.mp4,fake_video_real_audio_p1.mp4,440388,lrs3/tSSNoFstCmQ/00002/fake_video_real_audio_p1.mp4,,val,visual_modified,,"[[4.947, 5.71]]",[],"[[4.947, 5.71]]",153,271360,Talklip,True,True,pcm_s16le,16000.0,1.0,6.153313,1,1,0,fake_video_real_audio,lrs3/tSSNoFstCmQ/00002
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/uarlIjkHlAs/00016/00016_p3.mp4,lrs3/uarlIjkHlAs/00016/00016_p3.mp4,00016_p3.mp4,518659,lrs3/uarlIjkHlAs/00016/00016_p3.mp4,,val,real,,[],[],[],78,138240,,True,True,pcm_s16le,16000.0,1.0,3.072,0,0,0,real,lrs3/uarlIjkHlAs/00016
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01163/j_lUP8IIRE0/00346/real.mp4,vox_celeb_2/id01163/j_lUP8IIRE0/00346/real.mp4,real.mp4,711209,vox_celeb_2/id01163/j_lUP8IIRE0/00346/real.mp4,VoxCeleb2/dev/mp4/id01163/j_lUP8IIRE0/00346.mp4,val,real,,[],[],[],339,217088,,True,True,pcm_s16le,16000.0,1.0,13.44,0,0,0,real,vox_celeb_2/id01163/j_lUP8IIRE0/00346
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07624/GGlbIpxEihs/00160/real.mp4,vox_celeb_2/id07624/GGlbIpxEihs/00160/real.mp4,real.mp4,311295,vox_celeb_2/id07624/GGlbIpxEihs/00160/real.mp4,VoxCeleb2//dev/mp4/id07624/GGlbIpxEihs/00160.mp4,val,real,,[],[],[],140,90112,,True,True,pcm_s16le,16000.0,1.0,5.504,0,0,0,real,vox_celeb_2/id07624/GGlbIpxEihs/00160
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/dIh8KBOOkYU/00001/00001_p3.mp4,lrs3/dIh8KBOOkYU/00001/00001_p3.mp4,00001_p3.mp4,1079965,lrs3/dIh8KBOOkYU/00001/00001_p3.mp4,,val,real,,[],[],[],362,638976,,True,True,pcm_s16le,16000.0,1.0,14.464,0,0,0,real,lrs3/dIh8KBOOkYU/00001
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08651/88HFEgob6L0/00005/real.mp4,vox_celeb_2/id08651/88HFEgob6L0/00005/real.mp4,real.mp4,444244,vox_celeb_2/id08651/88HFEgob6L0/00005/real.mp4,VoxCeleb2/dev/mp4/id08651/88HFEgob6L0/00005.mp4,val,real,,[],[],[],219,140288,,True,True,pcm_s16le,16000.0,1.0,8.704,0,0,0,real,vox_celeb_2/id08651/88HFEgob6L0/00005
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07845/flO1UDpgUBs/00065/fake_video_real_audio.mp4,vox_celeb_2/id07845/flO1UDpgUBs/00065/fake_video_real_audio.mp4,fake_video_real_audio.mp4,508406,vox_celeb_2/id07845/flO1UDpgUBs/00065/fake_video_real_audio.mp4,vox_celeb_2/id07845/flO1UDpgUBs/00065/real.mp4,val,visual_modified,,"[[0.38, 0.6]]",[],"[[0.38, 0.6]]",202,130048,Talklip,True,True,pcm_s16le,16000.0,1.0,8.064,1,1,0,fake_video_real_audio,vox_celeb_2/id07845/flO1UDpgUBs/00065
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07254/i305ndVCFuk/00083/real_p1.mp4,vox_celeb_2/id07254/i305ndVCFuk/00083/real_p1.mp4,real_p1.mp4,2125332,vox_celeb_2/id07254/i305ndVCFuk/00083/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id07254/i305ndVCFuk/00083.mp4,val,real,,[],[],[],448,286720,,True,True,pcm_s16le,16000.0,1.0,17.925812,0,0,0,real,vox_celeb_2/id07254/i305ndVCFuk/00083
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07982/ncRw1eD6IPQ/00366/real.mp4,vox_celeb_2/id07982/ncRw1eD6IPQ/00366/real.mp4,real.mp4,310828,vox_celeb_2/id07982/ncRw1eD6IPQ/00366/real.mp4,VoxCeleb2//dev/mp4/id07982/ncRw1eD6IPQ/00366.mp4,val,real,,[],[],[],132,84992,,True,True,pcm_s16le,16000.0,1.0,5.248,0,0,0,real,vox_celeb_2/id07982/ncRw1eD6IPQ/00366
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02878/veWLA4XwVJQ/00052/fake_video_fake_audio_p1.mp4,vox_celeb_2/id02878/veWLA4XwVJQ/00052/fake_video_fake_audio_p1.mp4,fake_video_fake_audio_p1.mp4,603670,vox_celeb_2/id02878/veWLA4XwVJQ/00052/fake_video_fake_audio_p1.mp4,vox_celeb_2/id02878/veWLA4XwVJQ/00052/real.mp4,val,both_modified,yourtts,"[[0.32, 0.42]]","[[0.32, 0.42]]","[[0.32, 0.42]]",172,110400,Talklip,True,True,pcm_s16le,16000.0,1.0,6.919563,1,1,1,fake_video_fake_audio,vox_celeb_2/id02878/veWLA4XwVJQ/00052
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00947/RJGoFgcipbY/00036/real_video_fake_audio_p1.mp4,vox_celeb_2/id00947/RJGoFgcipbY/00036/real_video_fake_audio_p1.mp4,real_video_fake_audio_p1.mp4,379827,vox_celeb_2/id00947/RJGoFgcipbY/00036/real_video_fake_audio_p1.mp4,vox_celeb_2/id00947/RJGoFgcipbY/00036/real.mp4,val,audio_modified,yourtts,"[[0.76, 0.94]]","[[0.76, 0.94]]",[],125,79424,,True,True,pcm_s16le,16000.0,1.0,4.992,1,0,1,real_video_fake_audio,vox_celeb_2/id00947/RJGoFgcipbY/00036
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02438/alAUHkcKIV8/00216/real.mp4,vox_celeb_2/id02438/alAUHkcKIV8/00216/real.mp4,real.mp4,870515,vox_celeb_2/id02438/alAUHkcKIV8/00216/real.mp4,VoxCeleb2/dev/mp4/id02438/alAUHkcKIV8/00216.mp4,val,real,,[],[],[],454,290816,,True,True,pcm_s16le,16000.0,1.0,18.048,0,0,0,real,vox_celeb_2/id02438/alAUHkcKIV8/00216
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01100/mWmepYYX6pI/00442/real.mp4,vox_celeb_2/id01100/mWmepYYX6pI/00442/real.mp4,real.mp4,623078,vox_celeb_2/id01100/mWmepYYX6pI/00442/real.mp4,VoxCeleb2/dev/mp4/id01100/mWmepYYX6pI/00442.mp4,val,real,,[],[],[],276,177152,,True,True,pcm_s16le,16000.0,1.0,11.008,0,0,0,real,vox_celeb_2/id01100/mWmepYYX6pI/00442
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id02760/1i-gBVTpq88/00035/real_p1.mp4,vox_celeb_2/id02760/1i-gBVTpq88/00035/real_p1.mp4,real_p1.mp4,491933,vox_celeb_2/id02760/1i-gBVTpq88/00035/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id02760/1i-gBVTpq88/00035.mp4,val,real,,[],[],[],177,113664,,True,True,pcm_s16le,16000.0,1.0,7.04,0,0,0,real,vox_celeb_2/id02760/1i-gBVTpq88/00035
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07647/tqzLe8iED2U/00165/fake_video_fake_audio.mp4,vox_celeb_2/id07647/tqzLe8iED2U/00165/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,516330,vox_celeb_2/id07647/tqzLe8iED2U/00165/fake_video_fake_audio.mp4,vox_celeb_2/id07647/tqzLe8iED2U/00165/real.mp4,val,both_modified,yourtts,"[[0.16, 0.6]]","[[0.16, 0.6]]","[[0.16, 0.6]]",193,124416,Talklip,True,True,pcm_s16le,16000.0,1.0,7.68,1,1,1,fake_video_fake_audio,vox_celeb_2/id07647/tqzLe8iED2U/00165
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08468/Gtgk5PO6ZiI/00051/fake_video_real_audio.mp4,vox_celeb_2/id08468/Gtgk5PO6ZiI/00051/fake_video_real_audio.mp4,fake_video_real_audio.mp4,789913,vox_celeb_2/id08468/Gtgk5PO6ZiI/00051/fake_video_real_audio.mp4,vox_celeb_2/id08468/Gtgk5PO6ZiI/00051/real.mp4,val,visual_modified,,"[[2.9, 3.28], [5.78, 5.86]]",[],"[[2.9, 3.28], [5.78, 5.86]]",307,196608,Talklip,True,True,pcm_s16le,16000.0,1.0,12.16,1,1,0,fake_video_real_audio,vox_celeb_2/id08468/Gtgk5PO6ZiI/00051
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00168/7RBk8ybLJ5E/00092/real_p1.mp4,vox_celeb_2/id00168/7RBk8ybLJ5E/00092/real_p1.mp4,real_p1.mp4,301536,vox_celeb_2/id00168/7RBk8ybLJ5E/00092/real_p1.mp4,vox_celeb_2/VoxCeleb2/dev/mp4/id00168/7RBk8ybLJ5E/00092.mp4,val,real,,[],[],[],131,83968,,True,True,pcm_s16le,16000.0,1.0,5.12,0,0,0,real,vox_celeb_2/id00168/7RBk8ybLJ5E/00092
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08573/rVpCF19I0_4/00439/fake_video_fake_audio.mp4,vox_celeb_2/id08573/rVpCF19I0_4/00439/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,454484,vox_celeb_2/id08573/rVpCF19I0_4/00439/fake_video_fake_audio.mp4,vox_celeb_2/id08573/rVpCF19I0_4/00439/real.mp4,val,both_modified,vits_word,"[[1.52, 2.04]]","[[1.52, 2.04]]","[[1.52, 2.04]]",158,101736,Talklip,True,True,pcm_s16le,16000.0,1.0,6.272,1,1,1,fake_video_fake_audio,vox_celeb_2/id08573/rVpCF19I0_4/00439
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01889/dGb5DU0JtOg/00035/real.mp4,vox_celeb_2/id01889/dGb5DU0JtOg/00035/real.mp4,real.mp4,508667,vox_celeb_2/id01889/dGb5DU0JtOg/00035/real.mp4,VoxCeleb2/dev/mp4/id01889/dGb5DU0JtOg/00035.mp4,val,real,,[],[],[],230,147456,,True,True,pcm_s16le,16000.0,1.0,9.088,0,0,0,real,vox_celeb_2/id01889/dGb5DU0JtOg/00035
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08603/V-Yo0JAWvi4/00270/real_p1.mp4,vox_celeb_2/id08603/V-Yo0JAWvi4/00270/real_p1.mp4,real_p1.mp4,7853425,vox_celeb_2/id08603/V-Yo0JAWvi4/00270/real_p1.mp4,vox_celeb_2/VoxCeleb2//dev/mp4/id08603/V-Yo0JAWvi4/00270.mp4,val,real,,[],[],[],690,442368,,True,True,pcm_s16le,16000.0,1.0,27.52,0,0,0,real,vox_celeb_2/id08603/V-Yo0JAWvi4/00270
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04225/8G-1331TBHg/00051/real_video_fake_audio_p1.mp4,vox_celeb_2/id04225/8G-1331TBHg/00051/real_video_fake_audio_p1.mp4,real_video_fake_audio_p1.mp4,1826119,vox_celeb_2/id04225/8G-1331TBHg/00051/real_video_fake_audio_p1.mp4,vox_celeb_2/id04225/8G-1331TBHg/00051/real.mp4,val,audio_modified,yourtts,"[[3.62, 3.96], [14.86, 15.04]]","[[3.62, 3.96], [14.86, 15.04]]",[],475,304256,,True,True,pcm_s16le,16000.0,1.0,18.944,1,0,1,real_video_fake_audio,vox_celeb_2/id04225/8G-1331TBHg/00051
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04108/hli4ICvxt6I/00384/real.mp4,vox_celeb_2/id04108/hli4ICvxt6I/00384/real.mp4,real.mp4,246814,vox_celeb_2/id04108/hli4ICvxt6I/00384/real.mp4,VoxCeleb2/dev/mp4/id04108/hli4ICvxt6I/00384.mp4,val,real,,[],[],[],136,87040,,True,True,pcm_s16le,16000.0,1.0,5.44,0,0,0,real,vox_celeb_2/id04108/hli4ICvxt6I/00384
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04027/vr0dXfQQfNU/00409/fake_video_real_audio.mp4,vox_celeb_2/id04027/vr0dXfQQfNU/00409/fake_video_real_audio.mp4,fake_video_real_audio.mp4,746783,vox_celeb_2/id04027/vr0dXfQQfNU/00409/fake_video_real_audio.mp4,vox_celeb_2/id04027/vr0dXfQQfNU/00409/real.mp4,val,visual_modified,,"[[0.92, 1.32], [8.22, 8.46]]",[],"[[0.92, 1.32], [8.22, 8.46]]",292,187392,Talklip,True,True,pcm_s16le,16000.0,1.0,11.648,1,1,0,fake_video_real_audio,vox_celeb_2/id04027/vr0dXfQQfNU/00409
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01497/GjGG3yGMPOI/00052/fake_video_real_audio.mp4,vox_celeb_2/id01497/GjGG3yGMPOI/00052/fake_video_real_audio.mp4,fake_video_real_audio.mp4,397227,vox_celeb_2/id01497/GjGG3yGMPOI/00052/fake_video_real_audio.mp4,vox_celeb_2/id01497/GjGG3yGMPOI/00052/real.mp4,val,visual_modified,,"[[0.82, 1.06]]",[],"[[0.82, 1.06]]",139,89088,Talklip,True,True,pcm_s16le,16000.0,1.0,5.504,1,1,0,fake_video_real_audio,vox_celeb_2/id01497/GjGG3yGMPOI/00052
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id08064/HDOASkAvIdE/00168/real_video_fake_audio_p1.mp4,vox_celeb_2/id08064/HDOASkAvIdE/00168/real_video_fake_audio_p1.mp4,real_video_fake_audio_p1.mp4,643030,vox_celeb_2/id08064/HDOASkAvIdE/00168/real_video_fake_audio_p1.mp4,vox_celeb_2/id08064/HDOASkAvIdE/00168/real.mp4,val,audio_modified,vits,"[[3.5, 3.7]]","[[3.5, 3.7]]",[],221,142336,,True,True,pcm_s16le,16000.0,1.0,8.9165,1,0,1,real_video_fake_audio,vox_celeb_2/id08064/HDOASkAvIdE/00168
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06399/k_X3-AVQvgE/00035/real.mp4,vox_celeb_2/id06399/k_X3-AVQvgE/00035/real.mp4,real.mp4,349289,vox_celeb_2/id06399/k_X3-AVQvgE/00035/real.mp4,VoxCeleb2/dev/mp4/id06399/k_X3-AVQvgE/00035.mp4,val,real,,[],[],[],141,91136,,True,True,pcm_s16le,16000.0,1.0,5.632,0,0,0,real,vox_celeb_2/id06399/k_X3-AVQvgE/00035
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03430/lIXVdrQt-wk/00381/fake_video_fake_audio.mp4,vox_celeb_2/id03430/lIXVdrQt-wk/00381/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,471978,vox_celeb_2/id03430/lIXVdrQt-wk/00381/fake_video_fake_audio.mp4,vox_celeb_2/id03430/lIXVdrQt-wk/00381/real.mp4,val,both_modified,vits,"[[4.16, 4.46]]","[[4.16, 4.46]]","[[4.16, 4.46]]",186,119360,Talklip,True,True,pcm_s16le,16000.0,1.0,7.424,1,1,1,fake_video_fake_audio,vox_celeb_2/id03430/lIXVdrQt-wk/00381
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04694/_Oz5h2Wf6ws/00092/real.mp4,vox_celeb_2/id04694/_Oz5h2Wf6ws/00092/real.mp4,real.mp4,645675,vox_celeb_2/id04694/_Oz5h2Wf6ws/00092/real.mp4,VoxCeleb2/dev/mp4/id04694/_Oz5h2Wf6ws/00092.mp4,val,real,,[],[],[],321,205824,,True,True,pcm_s16le,16000.0,1.0,12.8,0,0,0,real,vox_celeb_2/id04694/_Oz5h2Wf6ws/00092
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05453/PSEfm32cS0I/00106/real.mp4,vox_celeb_2/id05453/PSEfm32cS0I/00106/real.mp4,real.mp4,416681,vox_celeb_2/id05453/PSEfm32cS0I/00106/real.mp4,VoxCeleb2/dev/mp4/id05453/PSEfm32cS0I/00106.mp4,val,real,,[],[],[],219,140288,,True,True,pcm_s16le,16000.0,1.0,8.704,0,0,0,real,vox_celeb_2/id05453/PSEfm32cS0I/00106
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id06966/FQuuPVEDwHY/00039/fake_video_fake_audio.mp4,vox_celeb_2/id06966/FQuuPVEDwHY/00039/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,303842,vox_celeb_2/id06966/FQuuPVEDwHY/00039/fake_video_fake_audio.mp4,vox_celeb_2/id06966/FQuuPVEDwHY/00039/real.mp4,val,both_modified,yourtts,"[[1.02, 1.26]]","[[1.02, 1.26]]","[[1.02, 1.26]]",147,93760,Talklip,True,True,pcm_s16le,16000.0,1.0,5.76,1,1,1,fake_video_fake_audio,vox_celeb_2/id06966/FQuuPVEDwHY/00039
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id04656/BpGNEAnuqdw/00082/real.mp4,vox_celeb_2/id04656/BpGNEAnuqdw/00082/real.mp4,real.mp4,480079,vox_celeb_2/id04656/BpGNEAnuqdw/00082/real.mp4,VoxCeleb2/test/mp4/id04656/BpGNEAnuqdw/00082.mp4,val,real,,[],[],[],222,142336,,True,True,pcm_s16le,16000.0,1.0,8.832,0,0,0,real,vox_celeb_2/id04656/BpGNEAnuqdw/00082
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/TRE4Sll42lE/00011/00011_p1.mp4,lrs3/TRE4Sll42lE/00011/00011_p1.mp4,00011_p1.mp4,895749,lrs3/TRE4Sll42lE/00011/00011_p1.mp4,,val,real,,[],[],[],126,223232,,True,True,pcm_s16le,16000.0,1.0,4.992,0,0,0,real,lrs3/TRE4Sll42lE/00011
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id07474/MxaOUSvvEJk/00040/real_video_fake_audio.mp4,vox_celeb_2/id07474/MxaOUSvvEJk/00040/real_video_fake_audio.mp4,real_video_fake_audio.mp4,493032,vox_celeb_2/id07474/MxaOUSvvEJk/00040/real_video_fake_audio.mp4,vox_celeb_2/id07474/MxaOUSvvEJk/00040/real.mp4,val,audio_modified,yourtts,"[[0.7, 0.9]]","[[0.7, 0.9]]",[],199,128128,,True,True,pcm_s16le,16000.0,1.0,7.936,1,0,1,real_video_fake_audio,vox_celeb_2/id07474/MxaOUSvvEJk/00040
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id03027/0LtI45X89kk/00003/fake_video_real_audio.mp4,vox_celeb_2/id03027/0LtI45X89kk/00003/fake_video_real_audio.mp4,fake_video_real_audio.mp4,321844,vox_celeb_2/id03027/0LtI45X89kk/00003/fake_video_real_audio.mp4,vox_celeb_2/id03027/0LtI45X89kk/00003/real.mp4,val,visual_modified,,"[[0.0, 0.24]]",[],"[[0.0, 0.24]]",128,81920,Talklip,True,True,pcm_s16le,16000.0,1.0,5.12,1,1,0,fake_video_real_audio,vox_celeb_2/id03027/0LtI45X89kk/00003
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id00019/_lmvY4AiroM/00122/real_video_fake_audio_p1.mp4,vox_celeb_2/id00019/_lmvY4AiroM/00122/real_video_fake_audio_p1.mp4,real_video_fake_audio_p1.mp4,1029374,vox_celeb_2/id00019/_lmvY4AiroM/00122/real_video_fake_audio_p1.mp4,vox_celeb_2/id00019/_lmvY4AiroM/00122/real.mp4,val,audio_modified,yourtts,"[[5.2, 5.5]]","[[5.2, 5.5]]",[],139,88576,,True,True,pcm_s16le,16000.0,1.0,5.504,1,0,1,real_video_fake_audio,vox_celeb_2/id00019/_lmvY4AiroM/00122
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id05893/fX4JuuGfPgc/00390/real.mp4,vox_celeb_2/id05893/fX4JuuGfPgc/00390/real.mp4,real.mp4,298527,vox_celeb_2/id05893/fX4JuuGfPgc/00390/real.mp4,VoxCeleb2/dev/mp4/id05893/fX4JuuGfPgc/00390.mp4,val,real,,[],[],[],143,92160,,True,True,pcm_s16le,16000.0,1.0,5.632,0,0,0,real,vox_celeb_2/id05893/fX4JuuGfPgc/00390
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/vox_celeb_2/id01503/ek-v757ZiSA/00080/real.mp4,vox_celeb_2/id01503/ek-v757ZiSA/00080/real.mp4,real.mp4,470497,vox_celeb_2/id01503/ek-v757ZiSA/00080/real.mp4,VoxCeleb2/dev/mp4/id01503/ek-v757ZiSA/00080.mp4,val,real,,[],[],[],245,157696,,True,True,pcm_s16le,16000.0,1.0,9.728,0,0,0,real,vox_celeb_2/id01503/ek-v757ZiSA/00080
